Dates,LBUSTRUU_CUMULATIVE_TOT_RETURN_GROSS_DVDS,SPX_CUMULATIVE_TOT_RETURN_GROSS_DVDS
2/26/2013,17.615,46.2973
2/27/2013,17.5415,48.1954
2/28/2013,17.6297,48.0739
3/1/2013,17.7256,48.4207
3/4/2013,17.6591,49.1065
3/5/2013,17.6093,50.5377
3/6/2013,17.4355,50.7443
3/7/2013,17.2028,51.0327
3/8/2013,16.9657,51.7203
3/11/2013,16.9945,52.2268
3/12/2013,17.1543,51.8692
3/13/2013,17.1741,52.1199
3/14/2013,17.1389,52.9749
3/15/2013,17.2789,52.7273
3/18/2013,17.422,51.8868
3/19/2013,17.6176,51.5215
3/20/2013,17.4649,52.5379
3/21/2013,17.4847,51.2773
3/22/2013,17.5441,52.3626
3/25/2013,17.5658,51.8537
3/26/2013,17.5876,53.0872
3/27/2013,17.7678,53.0057
3/28/2013,17.7237,53.6273
3/29/2013,17.7237,53.6273
4/1/2013,17.8349,52.9486
4/2/2013,17.7793,53.7411
4/3/2013,18.0151,52.1481
4/4/2013,18.3225,52.774
4/5/2013,18.6612,52.1189
4/8/2013,18.5135,53.1276
4/9/2013,18.4714,53.6711
4/10/2013,18.2439,55.5543
4/11/2013,18.3225,56.1209
4/12/2013,18.6184,55.6812
4/15/2013,18.7187,52.1057
4/16/2013,18.6375,54.2819
4/17/2013,18.6976,52.0715
4/18/2013,18.7724,51.0574
4/19/2013,18.7027,52.4002
4/22/2013,18.7468,53.1136
4/23/2013,18.7538,54.7089
4/24/2013,18.7743,54.7293
4/25/2013,18.7244,55.3587
4/26/2013,18.9398,55.0795
4/29/2013,18.9443,56.1969
4/30/2013,18.9149,56.5869
5/1/2013,19.0778,55.1364
5/2/2013,19.097,56.6087
5/3/2013,18.5998,58.2759
5/6/2013,18.5148,58.5782
5/7/2013,18.4829,59.4163
5/8/2013,18.5979,60.1458
5/9/2013,18.5219,59.6295
5/10/2013,18.1212,60.3211
5/13/2013,18.0451,60.3425
5/14/2013,17.9045,62.0032
5/15/2013,17.9301,62.8823
5/16/2013,18.2924,62.0735
5/17/2013,17.8783,63.7465
5/20/2013,17.8253,63.6341
5/21/2013,17.9435,63.9203
5/22/2013,17.5869,62.5831
5/23/2013,17.5575,62.1309
5/24/2013,17.6093,62.0446
5/27/2013,17.6093,62.0446
5/28/2013,17.0105,63.0752
5/29/2013,17.0111,61.9502
5/30/2013,16.9939,62.572
5/31/2013,16.7932,60.2466
6/3/2013,16.8475,61.2144
6/4/2013,16.6775,60.3324
6/5/2013,16.7191,58.163
6/6/2013,16.8437,59.528
6/7/2013,16.4845,61.5776
6/10/2013,16.2864,61.5311
6/11/2013,16.2954,59.8922
6/12/2013,16.1145,58.591
6/13/2013,16.4059,60.9591
6/14/2013,16.7165,60.0131
6/17/2013,16.5651,61.2258
6/18/2013,16.5446,62.4848
6/19/2013,15.8448,60.2354
6/20/2013,15.1304,56.2523
6/21/2013,14.6006,56.6699
6/24/2013,14.3181,54.7671
6/25/2013,14.1181,56.2527
6/26/2013,14.4274,57.7832
6/27/2013,14.8626,58.775
6/28/2013,14.9866,58.0951
7/1/2013,15.0575,58.9681
7/2/2013,15.1463,58.9162
7/3/2013,14.9533,59.0482
7/4/2013,14.9533,59.0482
7/5/2013,13.7967,60.6715
7/8/2013,14.283,61.5632
7/9/2013,14.451,62.7344
7/10/2013,14.1826,62.7707
7/11/2013,14.7878,64.9934
7/12/2013,14.6747,65.5026
7/15/2013,14.977,65.7307
7/16/2013,15.1182,65.1161
7/17/2013,15.3425,65.5924
7/18/2013,15.163,66.4439
7/19/2013,15.4678,66.7171
7/22/2013,15.5528,67.0592
7/23/2013,15.4314,66.7498
7/24/2013,15.0773,66.1165
7/25/2013,14.9898,66.5435
7/26/2013,15.2512,66.6828
7/29/2013,15.1444,66.0691
7/30/2013,15.0716,66.1371
7/31/2013,15.1438,66.1396
8/1/2013,14.5213,68.2396
8/2/2013,15.1521,68.5182
8/5/2013,15.0166,68.2845
8/6/2013,14.9911,67.3264
8/7/2013,15.1789,66.7425
8/8/2013,15.2774,67.4285
8/9/2013,15.3183,66.8619
8/12/2013,15.2179,66.6748
8/13/2013,14.6817,67.1747
8/14/2013,14.7092,66.3429
8/15/2013,14.4101,63.9951
8/16/2013,14.0069,63.4615
8/19/2013,13.6938,62.5077
8/20/2013,14.0235,63.1351
8/21/2013,13.7992,62.2001
8/22/2013,13.5947,63.5998
8/23/2013,14.0516,64.2703
8/26/2013,14.237,63.6088
8/27/2013,14.6319,61.0116
8/28/2013,14.3066,61.4846
8/29/2013,14.5207,61.8249
8/30/2013,14.5552,61.3249
9/2/2013,14.5552,61.3249
9/3/2013,14.097,62.0056
9/4/2013,13.8356,63.3585
9/5/2013,13.302,63.5609
9/6/2013,13.5691,63.5905
9/9/2013,13.9091,65.2343
9/10/2013,13.5928,66.4497
9/11/2013,13.8305,66.9808
9/12/2013,13.8887,66.4636
9/13/2013,13.9321,66.9172
9/16/2013,14.1462,67.8682
9/17/2013,14.2651,68.5787
9/18/2013,15.1144,70.6333
9/19/2013,14.9687,70.3455
9/20/2013,15.0454,69.1174
9/23/2013,15.1732,68.3198
9/24/2013,15.5234,67.8999
9/25/2013,15.7126,67.4453
9/26/2013,15.5496,68.0611
9/27/2013,15.6633,67.3859
9/30/2013,15.6397,66.3844
10/1/2013,15.5202,67.7265
10/2/2013,15.6378,67.647
10/3/2013,15.74,66.1421
10/4/2013,15.5739,67.3194
10/7/2013,15.6538,65.8968
10/8/2013,15.6199,63.9014
10/9/2013,15.5783,64.0116
10/10/2013,15.5259,67.6177
10/11/2013,15.5918,68.672
10/14/2013,15.5918,69.3593
10/15/2013,15.4493,68.1635
10/16/2013,15.7598,70.5077
10/17/2013,16.2206,71.6659
10/18/2013,16.2315,72.7943
10/21/2013,16.1388,72.8125
10/22/2013,16.6008,73.804
10/23/2013,16.7267,72.985
10/24/2013,16.5689,73.551
10/25/2013,16.6724,74.3137
10/28/2013,16.6654,74.5468
10/29/2013,16.6699,75.5311
10/30/2013,16.6136,74.6889
10/31/2013,16.5746,74.0319
11/1/2013,16.2423,74.5373
11/4/2013,16.3567,75.1622
11/5/2013,16.0359,74.6898
11/6/2013,16.1458,75.5313
11/7/2013,16.2992,73.2552
11/8/2013,15.6423,75.5842
11/11/2013,15.6423,75.7111
11/12/2013,15.5579,75.3069
11/13/2013,15.7944,76.7778
11/14/2013,16.0768,77.6662
11/15/2013,16.1292,78.4177
11/18/2013,16.3708,77.7665
11/19/2013,16.1803,77.4369
11/20/2013,15.8742,76.7996
11/21/2013,15.9356,78.2479
11/22/2013,16.0615,79.1571
11/25/2013,16.1107,78.9343
11/26/2013,16.305,78.98
11/27/2013,16.1299,79.4666
11/28/2013,16.1299,79.4666
11/29/2013,16.1382,79.3326
12/2/2013,15.8455,78.8528
12/3/2013,15.9388,78.2917
12/4/2013,15.5982,78.1055
12/5/2013,15.5362,77.3383
12/6/2013,15.5541,79.3477
12/9/2013,15.7157,79.6812
12/10/2013,16.0449,79.1111
12/11/2013,15.7969,77.1034
12/12/2013,15.6308,76.4831
12/13/2013,15.7164,76.4688
12/16/2013,15.7177,77.5863
12/17/2013,15.9349,77.037
12/18/2013,15.772,79.9877
12/19/2013,15.6205,79.9083
12/20/2013,15.8372,80.7753
12/23/2013,15.7183,81.7641
12/24/2013,15.4141,82.305
12/25/2013,15.4141,82.305
12/26/2013,15.3949,83.1706
12/27/2013,15.377,83.1428
12/30/2013,15.6007,83.1235
12/31/2013,15.4819,83.8604
1/1/2014,15.4819,83.8604
1/2/2014,15.57,82.2571
1/3/2014,15.5406,82.2022
1/6/2014,15.7477,81.7475
1/7/2014,15.8857,82.8547
1/8/2014,15.5662,82.8699
1/9/2014,15.7023,82.9336
1/10/2014,16.3101,83.3556
1/13/2014,16.5305,81.0696
1/14/2014,16.2391,83.0294
1/15/2014,16.172,83.98
1/16/2014,16.3855,83.7366
1/17/2014,16.4833,83.0242
1/20/2014,16.4833,83.0242
1/21/2014,16.5344,83.5355
1/22/2014,16.3082,83.664
1/23/2014,16.7172,82.0327
1/24/2014,16.8546,78.2343
1/27/2014,16.691,77.3713
1/28/2014,16.8168,78.4609
1/29/2014,17.1581,76.6573
1/30/2014,17.0597,78.6582
1/31/2014,17.1881,77.5036
2/3/2014,17.6214,73.4508
2/4/2014,17.4105,74.7848
2/5/2014,17.1984,74.4832
2/6/2014,17.1057,76.742
2/7/2014,17.3441,79.093
2/10/2014,17.3645,79.378
2/11/2014,17.1741,81.3718
2/12/2014,16.944,81.411
2/13/2014,17.2399,82.4844
2/14/2014,17.1568,83.3764
2/17/2014,17.1568,83.3764
2/18/2014,17.3658,83.6185
2/19/2014,17.238,82.4295
2/20/2014,17.1127,83.562
2/21/2014,17.245,83.2353
2/24/2014,17.2054,84.3698
2/25/2014,17.5109,84.1258
2/26/2014,17.6751,84.1653
2/27/2014,17.8649,85.1027
2/28/2014,17.8112,85.6201
3/3/2014,18.0387,84.2596
3/4/2014,17.6368,87.076
3/5/2014,17.6259,87.1017
3/6/2014,17.4252,87.4568
3/7/2014,17.1364,87.5719
3/10/2014,17.1875,87.4963
3/11/2014,17.254,86.5518
3/12/2014,17.438,86.6572
3/13/2014,17.8189,84.4957
3/14/2014,17.7984,83.9799
3/17/2014,17.5467,85.7493
3/18/2014,17.6681,87.0953
3/19/2014,17.1677,85.948
3/20/2014,17.1287,87.0743
3/21/2014,17.3345,86.5262
3/24/2014,17.4099,85.6188
3/25/2014,17.4463,86.455
3/26/2014,17.6789,85.1554
3/27/2014,17.8221,84.8355
3/28/2014,17.64,85.7005
3/31/2014,17.6106,87.1807
4/1/2014,17.484,88.5106
4/2/2014,17.2488,89.0815
4/3/2014,17.3664,88.8707
4/4/2014,17.7582,86.5086
4/7/2014,17.9761,84.5055
4/8/2014,18.0547,85.2581
4/9/2014,18.1046,87.2967
4/10/2014,18.4816,83.3856
4/11/2014,18.5295,81.6645
4/14/2014,18.4215,83.1581
4/15/2014,18.4637,84.3959
4/16/2014,18.4119,86.3346
4/17/2014,18.0381,86.597
4/18/2014,18.0381,86.597
4/21/2014,18.0362,87.3046
4/22/2014,18.0643,88.0711
4/23/2014,18.3103,87.6788
4/24/2014,18.3353,88.0055
4/25/2014,18.4611,86.4833
4/28/2014,18.4254,87.0989
4/29/2014,18.3154,87.9927
4/30/2014,18.603,88.5639
5/1/2014,18.8695,88.549
5/2/2014,18.9328,88.2948
5/5/2014,18.8439,88.6614
5/6/2014,18.966,86.9696
5/7/2014,19.051,88.0994
5/8/2014,19.1168,87.8885
5/9/2014,18.9654,88.2082
5/12/2014,18.8254,90.0334
5/13/2014,19.0261,90.161
5/14/2014,19.4606,89.3039
5/15/2014,19.6172,87.5669
5/16/2014,19.5054,88.2708
5/19/2014,19.4395,89.0081
5/20/2014,19.6102,87.7861
5/21/2014,19.4798,89.3371
5/22/2014,19.3884,89.8105
5/23/2014,19.5105,90.6196
5/26/2014,19.5105,90.6196
5/27/2014,19.6594,91.7628
5/28/2014,20.1003,91.5781
5/29/2014,19.993,92.6311
5/30/2014,19.9533,92.987
6/2/2014,19.5706,93.1457
6/3/2014,19.2747,93.0819
6/4/2014,19.2376,93.4826
6/5/2014,19.3903,94.7578
6/6/2014,19.3373,95.6872
6/9/2014,19.2676,95.8804
6/10/2014,19.1411,95.8332
6/11/2014,19.1481,95.1628
6/12/2014,19.4485,93.8342
6/13/2014,19.3411,94.4454
6/16/2014,19.4095,94.6088
6/17/2014,19.0976,95.0357
6/18/2014,19.3105,96.543
6/19/2014,19.3558,96.8217
6/20/2014,19.3846,97.1634
6/23/2014,19.4153,97.1378
6/24/2014,19.5859,95.8862
6/25/2014,19.7425,96.8505
6/26/2014,19.9412,96.6524
6/27/2014,19.8978,97.0384
6/30/2014,20.0153,96.9738
7/1/2014,19.7488,98.3252
7/2/2014,19.407,98.4674
7/3/2014,19.2689,99.5555
7/4/2014,19.2689,99.5555
7/7/2014,19.428,98.7796
7/8/2014,19.6792,97.4367
7/9/2014,19.7872,98.3656
7/10/2014,19.8537,97.5462
7/11/2014,19.9514,97.8555
7/14/2014,19.7891,98.8143
7/15/2014,19.7495,98.431
7/16/2014,19.7693,99.2881
7/17/2014,20.0818,96.9489
7/18/2014,20.0313,98.9717
7/21/2014,20.0741,98.5162
7/22/2014,20.1745,99.512
7/23/2014,20.1706,99.8644
7/24/2014,19.9086,99.964
7/25/2014,20.1393,98.9981
7/28/2014,20.0473,99.0559
7/29/2014,20.2109,98.164
7/30/2014,19.7297,98.2092
7/31/2014,19.7143,94.2571
8/1/2014,19.9994,93.7018
8/4/2014,20.078,95.0953
8/5/2014,20.0984,93.2236
8/6/2014,20.0914,93.2837
8/7/2014,20.3425,92.256
8/8/2014,20.331,94.4778
8/11/2014,20.3214,95.0509
8/12/2014,20.2307,94.7418
8/13/2014,20.4288,96.0975
8/14/2014,20.6058,96.9595
8/15/2014,20.8672,96.971
8/18/2014,20.6212,98.6643
8/19/2014,20.524,99.6972
8/20/2014,20.4147,100.2054
8/21/2014,20.57,100.801
8/22/2014,20.5994,100.4273
8/25/2014,20.6787,101.39
8/26/2014,20.6838,101.6034
8/27/2014,20.8762,101.6547
8/28/2014,21.0302,101.3405
8/29/2014,21.0359,102.026
9/1/2014,21.0359,102.026
9/2/2014,20.6601,101.9245
9/3/2014,20.733,101.8043
9/4/2014,20.5259,101.5007
9/5/2014,20.4742,102.5201
9/8/2014,20.4672,101.9328
9/9/2014,20.2818,100.6139
9/10/2014,20.0729,101.3662
9/11/2014,20.1086,101.6002
9/12/2014,19.6984,100.4023
9/15/2014,19.8089,100.2612
9/16/2014,19.8223,101.7626
9/17/2014,19.7354,102.0295
9/18/2014,19.6594,103.0453
9/19/2014,19.9029,102.9515
9/22/2014,20.0486,101.3251
9/23/2014,20.2128,100.183
9/24/2014,20.0294,101.7541
9/25/2014,20.3202,98.492
9/26/2014,20.1687,100.2321
9/29/2014,20.3183,99.7388
9/30/2014,20.2141,99.1934
10/1/2014,20.8103,96.5717
10/2/2014,20.6633,96.5899
10/3/2014,20.6595,98.7873
10/6/2014,20.8455,98.4813
10/7/2014,21.2174,95.4804
10/8/2014,21.3785,98.9614
10/9/2014,21.3657,94.8608
10/10/2014,21.4187,92.6491
10/13/2014,21.4187,89.4766
10/14/2014,21.9268,89.7766
10/15/2014,22.4994,88.2572
10/16/2014,22.0859,88.2904
10/17/2014,21.9657,90.7163
10/20/2014,22.0974,92.4636
10/21/2014,22.0181,96.2346
10/22/2014,21.9089,94.8244
10/23/2014,21.6475,97.2214
10/24/2014,21.6539,98.6147
10/27/2014,21.7683,98.3182
10/28/2014,21.6417,100.6859
10/29/2014,21.4309,100.428
10/30/2014,21.528,101.6909
10/31/2014,21.3957,104.0578
11/3/2014,21.3113,104.0349
11/4/2014,21.3267,103.4589
11/5/2014,21.2967,104.6888
11/6/2014,21.1688,105.5225
11/7/2014,21.489,105.6333
11/10/2014,21.2474,106.2869
11/11/2014,21.2474,106.4306
11/12/2014,21.2928,106.3451
11/13/2014,21.3497,106.4725
11/14/2014,21.4737,106.5466
11/17/2014,21.4066,106.7092
11/18/2014,21.4392,107.8119
11/19/2014,21.28,107.5124
11/20/2014,21.4053,107.9294
11/21/2014,21.5855,109.0475
11/24/2014,21.6839,109.6492
11/25/2014,21.9498,109.4299
11/26/2014,22.0603,110.0658
11/27/2014,22.0603,110.0658
11/28/2014,22.2572,109.5412
12/1/2014,22.1198,108.1193
12/2/2014,21.7504,109.4589
12/3/2014,21.7472,110.3022
12/4/2014,21.9127,110.0623
12/5/2014,21.6079,110.4133
12/8/2014,21.8712,108.9171
12/9/2014,21.9945,108.8694
12/10/2014,22.2175,105.4682
12/11/2014,22.1319,106.4565
12/12/2014,22.4853,103.1165
12/15/2014,22.3006,101.8344
12/16/2014,22.4374,100.1211
12/17/2014,22.1421,104.2
12/18/2014,21.9913,109.1357
12/19/2014,22.1511,110.0929
12/22/2014,22.2584,110.923
12/23/2014,21.7919,111.3017
12/24/2014,21.829,111.2727
12/25/2014,21.829,111.2727
12/26/2014,21.9242,111.9723
12/29/2014,22.169,112.1909
12/30/2014,22.2738,111.1789
12/31/2014,22.3715,109.002
1/1/2015,22.3715,109.002
1/2/2015,22.6559,108.9596
1/5/2015,23.0445,105.1541
1/6/2015,23.4356,103.3296
1/7/2015,23.4605,105.7586
1/8/2015,23.1979,109.4434
1/9/2015,23.4369,107.6842
1/12/2015,23.7308,106.0033
1/13/2015,23.8286,105.4933
1/14/2015,24.0465,104.3047
1/15/2015,24.3565,102.4206
1/16/2015,24.0286,105.1405
1/19/2015,24.0286,105.1405
1/20/2015,24.1175,105.4654
1/21/2015,23.9008,106.4619
1/22/2015,23.7941,109.6164
1/23/2015,24.2069,108.4653
1/26/2015,24.1302,109.0023
1/27/2015,24.1756,106.2043
1/28/2015,24.6849,103.4393
1/29/2015,24.5213,105.3931
1/30/2015,24.9374,102.7281
2/2/2015,24.9712,105.3611
2/3/2015,24.4466,108.3309
2/4/2015,24.3903,107.5274
2/5/2015,24.3252,109.7048
2/6/2015,23.6823,109.0419
2/9/2015,23.672,108.1639
2/10/2015,23.4496,110.3961
2/11/2015,23.4663,110.4627
2/12/2015,23.5538,112.5435
2/13/2015,23.3921,113.4276
2/16/2015,23.3921,113.4276
2/17/2015,22.7831,113.8016
2/18/2015,23.2292,113.7445
2/19/2015,23.047,113.5516
2/20/2015,22.9614,114.8863
2/23/2015,23.3602,114.8234
2/24/2015,23.7922,115.4224
2/25/2015,23.8797,115.2933
2/26/2015,23.6311,115.0111
2/27/2015,23.7628,114.3769
3/2/2015,23.3327,115.7025
3/3/2015,23.1448,114.7266
3/4/2015,23.1787,113.8274
3/5/2015,23.2777,114.0929
3/6/2015,22.5537,111.0849
3/9/2015,22.801,111.9382
3/10/2015,23.1205,108.3564
3/11/2015,23.2164,107.9896
3/12/2015,23.3039,110.6628
3/13/2015,23.2106,109.3884
3/16/2015,23.2605,112.2256
3/17/2015,23.419,111.5218
3/18/2015,24.0606,114.0984
3/19/2015,23.9277,113.0574
3/20/2015,24.1878,114.9784
3/23/2015,24.2804,114.6032
3/24/2015,24.4958,113.3034
3/25/2015,24.2753,110.2029
3/26/2015,23.8005,109.7085
3/27/2015,24.1941,110.2453
3/30/2015,24.1449,112.8381
3/31/2015,24.3373,110.9872
4/1/2015,24.7163,110.1766
4/2/2015,24.5092,110.924
4/3/2015,24.8856,110.924
4/6/2015,24.568,112.32
4/7/2015,24.6696,111.8855
4/8/2015,24.7086,112.5351
4/9/2015,24.3654,113.4831
4/10/2015,24.3897,114.5938
4/13/2015,24.5181,113.6297
4/14/2015,24.7099,113.9789
4/15/2015,24.7233,115.0806
4/16/2015,24.8134,114.9184
4/17/2015,24.9335,112.4874
4/20/2015,24.6881,114.4547
4/21/2015,24.6396,114.1409
4/22/2015,24.32,115.2369
4/23/2015,24.4664,115.7657
4/24/2015,24.6338,116.2526
4/27/2015,24.6115,115.3575
4/28/2015,24.3041,115.9737
4/29/2015,23.9666,115.1781
4/30/2015,23.8912,113.0086
5/1/2015,23.488,115.336
5/4/2015,23.3704,115.9693
5/5/2015,23.1538,113.4324
5/6/2015,22.8266,112.5614
5/7/2015,23.1308,113.4168
5/8/2015,23.3813,116.2935
5/11/2015,22.6949,115.2357
5/12/2015,22.762,114.6125
5/13/2015,22.6668,114.594
5/14/2015,22.8911,116.9316
5/15/2015,23.4234,117.1236
5/18/2015,22.9716,117.7976
5/19/2015,22.7537,117.702
5/20/2015,22.785,117.5225
5/21/2015,23.1033,118.0615
5/22/2015,22.8368,117.5767
5/25/2015,22.8368,117.5767
5/26/2015,23.3321,115.3432
5/27/2015,23.3525,117.3524
5/28/2015,23.3953,117.1143
5/29/2015,23.5928,115.7481
6/1/2015,23.0061,116.2141
6/2/2015,22.6125,116.0074
6/3/2015,22.1031,116.5054
6/4/2015,22.4617,114.6419
6/5/2015,21.9197,114.3424
6/8/2015,22.0865,112.9908
6/9/2015,21.8315,113.0853
6/10/2015,21.4769,115.6657
6/11/2015,22.0245,116.1038
6/12/2015,21.9772,114.6056
6/15/2015,22.0674,113.6178
6/16/2015,22.2533,114.8361
6/17/2015,22.3396,115.2658
6/18/2015,22.1453,117.4257
6/19/2015,22.5901,116.2726
6/22/2015,22.0782,117.5908
6/23/2015,21.8277,117.7471
6/24/2015,22.0706,116.1529
6/25/2015,21.9606,115.5183
6/26/2015,21.4833,115.4729
6/29/2015,22.2035,110.9978
6/30/2015,22.245,111.5716
7/1/2015,21.7772,113.0908
7/2/2015,21.9862,113.0251
7/3/2015,21.9862,113.0251
7/6/2015,22.6131,112.2094
7/7/2015,22.8489,113.5017
7/8/2015,23.0196,110.0088
7/9/2015,22.4751,110.4855
7/10/2015,21.8552,113.0826
7/13/2015,21.8437,115.4598
7/14/2015,22.0271,116.4203
7/15/2015,22.3038,116.2647
7/16/2015,22.2949,118.004
7/17/2015,22.3632,118.2452
7/20/2015,22.2035,118.4188
7/21/2015,22.3901,117.4963
7/22/2015,22.4891,116.9996
7/23/2015,22.7064,115.7822
7/24/2015,22.6994,113.4735
7/27/2015,22.8847,112.2411
7/28/2015,22.8087,114.8712
7/29/2015,22.6828,116.4708
7/30/2015,22.7607,116.4944
7/31/2015,23.095,116.005
8/3/2015,23.3883,115.4096
8/4/2015,23.0125,114.9307
8/5/2015,22.7058,115.6821
8/6/2015,22.8911,114.0707
8/7/2015,23.1691,113.461
8/10/2015,22.8515,116.1999
8/11/2015,23.3972,114.1733
8/12/2015,23.3755,114.4268
8/13/2015,23.0451,114.1859
8/14/2015,22.9959,115.0243
8/17/2015,23.2566,116.186
8/18/2015,23.0151,115.6588
8/19/2015,23.3998,113.8925
8/20/2015,23.5768,109.3796
8/21/2015,23.7168,102.7439
8/24/2015,23.9027,94.7581
8/25/2015,23.1499,92.127
8/26/2015,22.9537,99.6422
8/27/2015,23.0937,104.5139
8/28/2015,22.9921,104.6638
8/31/2015,22.9179,102.9698
9/1/2015,23.0272,96.9766
9/2/2015,22.8969,100.6136
9/3/2015,23.1007,100.8584
9/4/2015,23.3295,97.7947
9/7/2015,23.3295,97.7947
9/8/2015,23.0017,102.7797
9/9/2015,23.1832,99.9794
9/10/2015,22.9729,101.0518
9/11/2015,23.1857,102.0165
9/14/2015,23.1979,101.203
9/15/2015,22.5863,103.7873
9/16/2015,22.5211,105.5691
9/17/2015,23.1224,105.0763
9/18/2015,23.6107,101.7631
9/21/2015,23.109,102.6866
9/22/2015,23.5794,100.195
9/23/2015,23.4867,99.7952
9/24/2015,23.58,99.1233
9/25/2015,23.3122,99.0314
9/28/2015,23.6401,93.9806
9/29/2015,23.7673,94.2312
9/30/2015,23.7494,97.9484
10/1/2015,23.8286,98.3528
10/2/2015,24.1539,101.212
10/5/2015,23.8625,104.9024
10/6/2015,24.0465,104.1674
10/7/2015,23.9986,105.8875
10/8/2015,23.7379,107.7037
10/9/2015,23.8171,107.8606
10/12/2015,23.8171,108.1258
10/13/2015,24.0548,106.7253
10/14/2015,24.5015,105.762
10/15/2015,24.2606,108.8292
10/16/2015,24.2804,109.7837
10/19/2015,24.274,109.8435
10/20/2015,24.0395,109.551
10/21/2015,24.3079,108.357
10/22/2015,24.4332,111.8272
10/23/2015,24.1679,114.1646
10/26/2015,24.3507,113.7565
10/27/2015,24.5022,113.2105
10/28/2015,24.1149,115.7554
10/29/2015,23.6318,115.6832
10/30/2015,23.7704,114.6458
11/2/2015,23.6343,117.1949
11/3/2015,23.449,117.791
11/4/2015,23.3576,117.0933
11/5/2015,23.2956,116.8927
11/6/2015,22.7825,116.8417
11/9/2015,22.7224,114.7568
11/10/2015,22.8496,115.1371
11/11/2015,22.8496,114.4426
11/12/2015,22.8061,111.4817
11/13/2015,23.0151,109.1133
11/16/2015,23.0515,112.267
11/17/2015,23.1627,112.0276
11/18/2015,23.1467,115.4715
11/19/2015,23.309,115.2388
11/20/2015,23.2004,116.0923
11/23/2015,23.2535,115.8341
11/24/2015,23.2848,116.1038
11/25/2015,23.3346,116.0984
11/26/2015,23.3346,116.0984
11/27/2015,23.3736,116.2747
11/30/2015,23.4433,115.2822
12/1/2015,23.8484,117.5984
12/2/2015,23.7602,115.2568
12/3/2015,22.863,112.1716
12/4/2015,23.2202,116.5281
12/7/2015,23.5442,115.0302
12/8/2015,23.3768,113.6534
12/9/2015,23.5321,112.0137
12/10/2015,23.3212,112.5145
12/11/2015,23.805,108.4202
12/14/2015,23.2164,109.4257
12/15/2015,23.0081,111.6514
12/16/2015,22.8847,114.7373
12/17/2015,23.1908,111.5403
12/18/2015,23.3678,107.7755
12/21/2015,23.3461,109.4164
12/22/2015,23.0905,111.2846
12/23/2015,22.9582,113.9132
12/24/2015,23.0841,113.572
12/25/2015,23.0841,113.572
12/28/2015,23.2253,113.1073
12/29/2015,22.755,115.4121
12/30/2015,22.8214,113.8797
12/31/2015,23.0445,111.8673
1/1/2016,23.0445,111.8673
1/4/2016,23.1902,108.6729
1/5/2016,23.1672,109.0928
1/6/2016,23.6056,106.4246
1/7/2016,23.7008,101.5377
1/8/2016,23.8324,99.354
1/11/2016,23.7142,99.5241
1/12/2016,24.0484,101.082
1/13/2016,24.1846,96.0844
