Dates,SPX Index,LBUSTRUU Index,SPGSCI Index,RMSG Index,LP01TREU Index,TWSE Index,IBOV Index,SASEIDX Index,NKY Index,MXDK Index,SMI Index,VNINDEX Index
6/22/2001,2032.01,767.96,-17.94,98.35,6.54,731.65,233.15,#N/A,298.31,1266.41,368.00,435.31
6/25/2001,2020.27,767.82,-17.98,97.97,6.37,#N/A,230.28,38.89,295.18,1272.02,370.90,442.70
6/26/2001,2017.07,764.99,-18.27,99.88,5.12,712.93,228.48,39.15,298.45,1256.73,364.60,#N/A
6/27/2001,2007.43,764.13,-20.82,99.49,5.13,718.91,226.21,38.86,291.91,1261.19,360.01,405.36
6/28/2001,2033.78,760.56,-21.12,100.63,5.53,709.06,230.18,38.68,285.87,1256.07,360.51,#N/A
6/29/2001,2030.68,758.79,-20.27,102.00,4.57,729.96,231.31,#N/A,294.70,1258.29,367.37,374.87
7/2/2001,2052.07,761.61,-20.86,102.02,5.20,731.16,228.85,38.90,289.54,1257.42,371.81,366.07
7/3/2001,2048.49,760.25,-20.56,102.17,5.23,724.61,221.93,37.34,291.24,1271.06,367.59,#N/A
7/4/2001,#N/A,#N/A,#N/A,102.17,5.31,706.10,207.21,36.82,285.40,1272.34,362.78,386.20
7/5/2001,2022.43,759.45,-19.72,101.95,5.37,700.33,204.12,36.73,280.64,1259.97,353.46,#N/A
7/6/2001,1972.99,761.49,-17.80,101.41,5.01,699.75,191.59,#N/A,271.28,1262.10,350.65,376.84
7/9/2001,1987.28,762.86,-18.73,99.29,4.67,689.57,#N/A,38.84,270.78,1279.30,350.76,346.20
7/10/2001,1957.33,765.00,-18.81,98.17,4.35,682.14,185.20,38.87,272.53,1294.50,348.86,#N/A
7/11/2001,1955.14,764.68,-19.04,97.35,3.00,664.08,185.78,38.20,266.54,1293.91,348.15,312.95
7/12/2001,2003.85,766.27,-18.69,98.44,2.27,677.74,184.24,38.36,281.35,1265.62,353.08,#N/A
7/13/2001,2016.99,766.17,-19.86,99.13,2.19,653.03,189.02,#N/A,275.80,1261.73,354.21,294.09
7/16/2001,1993.96,768.25,-20.80,98.87,0.96,632.79,180.15,37.54,273.68,1254.11,354.92,289.25
7/17/2001,2014.84,768.64,-20.58,100.14,0.14,632.99,196.31,37.68,268.68,1254.66,354.31,#N/A
7/18/2001,2003.27,772.77,-22.00,100.29,-0.81,608.36,192.30,37.15,264.57,1274.39,361.09,314.28
7/19/2001,2016.01,772.59,-22.72,100.56,-0.34,603.82,189.12,37.11,266.15,1303.30,369.68,#N/A
7/20/2001,2008.74,772.54,-21.59,100.24,-0.32,609.94,202.04,#N/A,#N/A,1282.45,366.07,341.04
7/23/2001,1974.23,773.42,-21.36,99.32,-0.09,599.77,207.60,38.86,255.09,1270.39,363.99,314.12
7/24/2001,1940.50,774.22,-21.16,98.41,-0.23,582.02,196.01,38.69,263.61,1278.99,356.94,#N/A
7/25/2001,1973.31,771.97,-19.63,98.57,0.72,598.62,195.21,39.79,265.81,1263.56,350.83,325.71
7/26/2001,1994.99,772.87,-19.90,99.12,1.05,627.95,191.83,41.01,263.67,1266.16,350.45,#N/A
7/27/2001,2000.17,775.15,-19.63,98.82,1.28,631.74,193.06,#N/A,263.20,1281.71,354.66,320.23
7/30/2001,1997.98,776.46,-20.06,97.40,1.79,#N/A,195.88,41.13,251.25,1296.28,358.05,298.48
7/31/2001,2009.69,777.99,-20.64,97.63,2.07,637.36,196.73,41.62,260.31,1301.71,359.15,#N/A
8/1/2001,2018.13,777.09,-20.72,98.90,2.14,638.24,188.44,42.34,263.91,1321.66,367.59,273.10
8/2/2001,2026.75,774.69,-19.06,99.73,2.06,663.14,193.69,42.62,280.65,1326.60,370.82,#N/A
8/3/2001,2015.89,774.05,-19.85,100.38,0.94,670.02,191.67,#N/A,276.04,1312.37,367.65,250.31
8/6/2001,1991.77,774.81,-19.61,100.95,1.00,660.48,200.94,42.97,275.22,1308.91,367.99,230.32
8/7/2001,1998.70,774.97,-19.23,101.73,1.14,648.79,201.63,44.01,277.90,1288.21,366.08,#N/A
8/8/2001,1962.63,779.05,-19.64,102.26,1.16,668.08,196.70,44.90,275.12,1275.76,366.36,251.76
8/9/2001,1962.85,778.07,-19.61,102.70,0.92,656.48,195.13,44.41,266.22,1274.77,362.28,#N/A
8/10/2001,1974.59,779.60,-18.79,104.59,0.83,662.47,194.17,#N/A,264.98,1276.44,354.13,269.78
8/13/2001,1976.78,780.71,-18.87,104.47,0.75,670.51,189.79,44.93,256.22,1289.04,360.76,245.40
8/14/2001,1968.88,780.35,-18.59,105.62,0.87,682.64,189.16,45.25,271.86,1291.87,371.08,#N/A
8/15/2001,1954.10,779.46,-18.57,107.15,0.86,688.69,188.51,45.70,273.76,1311.36,372.06,222.76
8/16/2001,1960.51,780.78,-19.20,107.69,1.06,701.80,184.50,45.46,265.02,1306.53,369.79,#N/A
8/17/2001,1926.30,783.65,-20.81,108.09,0.94,691.91,171.93,#N/A,260.95,1311.13,366.23,201.52
8/20/2001,1942.76,781.61,-20.64,109.20,0.69,675.44,172.28,45.60,253.94,1301.78,362.39,183.18
8/21/2001,1918.09,782.63,-19.89,110.61,0.45,678.29,167.69,46.03,257.22,1300.50,369.27,#N/A
8/22/2001,1932.28,782.72,-20.79,110.77,0.37,664.97,170.06,46.40,260.66,1292.86,366.15,200.79
8/23/2001,1926.69,784.09,-20.32,110.81,0.48,659.75,164.87,46.81,252.45,1291.61,362.09,#N/A
8/24/2001,1966.56,783.13,-19.94,109.26,0.51,634.47,168.37,#N/A,253.05,1300.06,367.64,182.17
8/27/2001,1956.59,782.85,-20.45,109.78,#N/A,648.09,167.32,47.82,256.66,1292.44,370.33,162.95
8/28/2001,1925.75,785.98,-20.06,109.05,0.81,644.98,167.46,48.12,252.80,1263.59,364.78,#N/A
8/29/2001,1903.55,788.49,-20.09,107.43,0.89,669.27,169.88,48.46,247.64,1245.44,357.28,145.68
8/30/2001,1869.66,788.54,-21.20,105.41,-0.22,668.56,166.54,48.78,247.84,1232.85,356.94,#N/A
8/31/2001,1877.62,788.05,-20.14,104.95,-0.21,670.34,164.85,#N/A,242.46,1229.09,358.31,160.30
9/3/2001,#N/A,#N/A,#N/A,104.95,-0.22,661.33,163.13,48.49,232.95,1211.09,348.54,#N/A
9/4/2001,1876.52,782.12,-20.76,104.54,0.04,667.45,161.99,46.89,242.16,1174.56,345.85,#N/A
9/5/2001,1874.82,783.12,-20.47,104.12,0.31,655.24,158.03,46.07,233.27,1176.01,344.26,178.54
9/6/2001,1830.68,787.09,-19.76,101.86,0.24,641.06,148.92,47.50,234.00,1199.94,339.31,#N/A
9/7/2001,1794.71,789.26,-18.74,99.94,0.04,632.63,#N/A,#N/A,232.62,1209.96,333.23,189.09
9/10/2001,1806.53,788.11,-19.35,99.49,0.21,630.64,141.32,45.16,220.33,1168.84,321.71,169.15
9/11/2001,#N/A,#N/A,-18.56,99.49,#N/A,610.82,113.70,39.98,227.92,1167.07,302.86,#N/A
9/12/2001,#N/A,#N/A,#N/A,99.49,#N/A,#N/A,118.35,43.06,205.39,1167.31,308.03,167.38
9/13/2001,#N/A,#N/A,#N/A,99.49,#N/A,575.64,98.01,41.20,207.49,1190.83,314.95,#N/A
9/14/2001,#N/A,795.55,-15.71,99.49,-3.34,544.77,94.28,#N/A,224.06,1177.06,301.57,158.02
9/17/2001,1713.30,793.72,-17.24,92.43,-3.27,#N/A,107.84,36.92,207.38,1158.54,317.96,150.02
9/18/2001,1702.80,790.99,-19.64,94.22,-3.48,#N/A,107.01,39.45,213.57,1122.52,315.09,#N/A
9/19/2001,1673.85,793.12,-22.12,92.13,-4.76,545.89,108.33,40.71,221.51,1142.51,313.54,156.87
9/20/2001,1618.77,791.42,-22.49,87.77,-4.69,531.82,102.67,37.93,220.45,1094.58,293.79,#N/A
9/21/2001,1586.06,792.75,-23.70,84.64,-5.34,513.73,96.79,#N/A,211.01,1032.47,273.37,155.67
9/24/2001,1651.79,792.60,-30.40,86.30,-6.29,503.46,99.99,34.14,#N/A,1064.97,295.31,144.04
9/25/2001,1667.21,793.97,-30.58,88.97,-6.42,496.62,98.01,32.92,213.62,1053.82,310.15,#N/A
9/26/2001,1658.64,796.57,-29.58,91.98,-8.85,519.32,93.23,31.33,211.48,1086.01,314.95,134.67
9/27/2001,1678.88,799.22,-29.22,93.68,-9.55,509.76,101.49,30.13,208.44,1093.93,318.96,#N/A
9/28/2001,1717.90,798.40,-28.51,96.76,-10.27,521.70,109.16,#N/A,212.57,1109.92,330.72,129.68
10/1/2001,1713.73,799.62,-28.99,96.63,-10.55,#N/A,105.36,31.98,215.44,1085.78,324.46,115.04
10/2/2001,1736.04,801.77,-29.80,95.30,-10.76,496.51,101.63,31.59,219.21,1115.82,323.14,#N/A
10/3/2001,1773.00,803.04,-30.58,92.19,-10.66,488.75,97.08,30.53,213.22,1105.58,319.94,101.18
10/4/2001,1768.38,803.09,-29.43,94.60,-10.35,496.86,93.49,30.51,222.23,1129.50,329.72,#N/A
10/5/2001,1771.86,803.25,-30.01,93.80,-10.42,512.70,94.84,#N/A,223.05,1133.16,327.21,90.65
10/8/2001,1756.24,#N/A,-29.80,93.99,-10.45,501.89,92.68,27.34,#N/A,1126.15,329.14,103.77
10/9/2001,1746.41,801.03,-29.41,94.64,-10.53,518.46,94.78,26.01,217.41,1137.79,324.64,#N/A
10/10/2001,1788.84,801.42,-28.94,95.83,-10.60,#N/A,98.40,28.76,215.45,1156.87,326.18,107.53
10/11/2001,1817.68,799.08,-27.57,97.78,-10.40,547.78,103.67,30.92,224.47,1183.94,329.68,#N/A
10/12/2001,1807.60,799.63,-29.52,97.17,-10.36,549.83,#N/A,#N/A,234.33,1166.79,331.04,111.35
10/15/2001,1804.68,802.24,-30.39,98.50,-10.36,534.63,114.49,33.40,229.16,1162.84,327.83,115.12
10/16/2001,1817.90,804.13,-30.16,96.42,-5.35,548.67,115.66,35.19,234.00,1156.73,326.07,#N/A
10/17/2001,1782.29,804.80,-30.75,95.22,-5.24,552.49,117.55,37.10,238.20,1158.65,326.88,118.95
10/18/2001,1767.51,805.18,-31.54,93.51,-5.15,551.57,110.21,35.99,229.02,1151.39,331.85,#N/A
10/19/2001,1776.02,803.92,-30.04,92.08,-5.06,557.48,118.03,#N/A,231.19,1130.79,329.13,122.89
10/22/2001,1804.72,804.23,-30.13,89.50,-4.99,566.84,126.61,35.42,228.45,1134.49,331.38,127.01
10/23/2001,1795.77,803.63,-30.83,89.42,-4.98,562.48,123.66,35.70,237.11,1138.32,338.15,#N/A
10/24/2001,1796.53,806.11,-29.67,87.47,-4.98,581.69,119.68,36.01,234.80,1146.54,339.23,131.08
10/25/2001,1822.56,807.69,-30.19,88.11,-4.94,586.17,125.66,36.18,237.68,1129.90,336.09,#N/A
10/26/2001,1830.46,807.90,-30.05,88.07,-4.71,591.62,126.46,#N/A,234.37,1164.62,338.93,135.26
10/29/2001,1784.62,809.75,-29.56,88.89,-4.23,595.66,119.63,36.64,231.29,1144.37,336.98,139.62
10/30/2001,1752.36,811.61,-30.23,88.56,-3.70,570.10,112.93,35.57,228.13,1124.62,330.22,#N/A
10/31/2001,1752.54,817.20,-31.00,90.16,-3.28,567.93,121.59,35.64,222.63,1137.18,332.86,144.06
11/1/2001,1795.27,817.96,-32.31,93.14,-3.27,572.42,124.16,35.13,223.39,1138.83,334.41,#N/A
11/2/2001,1800.72,813.37,-32.86,91.44,-3.14,584.19,#N/A,#N/A,225.19,1133.63,335.21,148.42
11/5/2001,1828.12,816.15,-33.82,91.71,-2.93,598.28,146.08,33.93,226.73,1144.24,339.97,152.83
11/6/2001,1856.14,818.19,-34.24,94.36,-2.87,598.72,150.48,34.68,234.37,1136.86,341.08,#N/A
11/7/2001,1851.45,821.59,-33.59,93.71,-2.80,611.63,159.09,34.20,223.62,1130.44,342.65,157.56
11/8/2001,1856.34,818.62,-31.34,94.57,-2.71,607.67,160.87,34.46,230.89,1122.40,351.63,#N/A
11/9/2001,1859.47,817.54,-29.37,93.62,-2.66,606.26,164.55,#N/A,223.76,1099.61,348.84,162.29
11/12/2001,1856.00,#N/A,-31.13,94.43,-2.61,614.54,158.90,36.03,219.25,1082.70,341.89,166.91
11/13/2001,1892.61,816.01,-29.64,96.44,-2.43,608.45,169.41,37.91,214.39,1066.88,344.07,#N/A
11/14/2001,1896.79,812.05,-32.73,97.70,-2.47,632.41,165.06,37.70,216.28,1089.01,348.05,171.93
11/15/2001,1898.60,803.96,-36.28,99.59,0.31,654.29,#N/A,37.09,226.26,1086.25,356.69,#N/A
11/16/2001,1892.48,798.74,-35.08,99.69,0.13,661.51,168.03,#N/A,230.27,1093.11,359.70,176.98
11/19/2001,1914.22,804.70,-34.70,100.05,0.12,679.14,171.06,35.06,231.66,1089.38,362.52,181.91
11/20/2001,1899.60,801.10,-33.45,99.12,0.09,663.68,160.37,36.21,228.58,1105.63,356.51,#N/A
11/21/2001,1889.81,797.24,-33.79,99.88,0.28,676.81,164.61,35.64,229.70,1098.94,355.26,177.10
11/22/2001,#N/A,#N/A,#N/A,99.88,0.20,662.51,169.59,36.00,228.65,1106.07,357.20,#N/A
11/23/2001,1913.13,795.78,-33.47,100.90,0.22,674.28,181.97,#N/A,#N/A,1104.45,349.71,173.44
11/26/2001,1925.53,795.89,-34.50,100.37,1.36,689.70,191.99,36.32,239.61,1090.72,351.32,177.76
11/27/2001,1911.71,798.09,-33.17,99.93,0.30,685.13,189.43,36.23,236.06,1096.26,348.53,#N/A
11/28/2001,1875.34,797.76,-34.18,100.27,0.41,662.95,175.45,35.31,228.52,1094.97,342.88,174.29
11/29/2001,1895.97,803.84,-35.08,101.47,0.39,665.62,163.73,34.81,227.70,1101.14,341.29,#N/A
11/30/2001,1894.65,804.55,-33.29,101.25,0.50,662.40,172.45,#N/A,230.77,1149.36,341.37,169.92
12/3/2001,1877.95,805.74,-32.65,100.14,0.66,697.42,186.18,33.56,218.85,1123.62,337.68,164.71
12/4/2001,1904.03,808.16,-33.69,102.70,0.68,718.39,183.56,32.81,220.54,1127.80,347.13,#N/A
12/5/2001,1949.45,799.55,-34.11,104.16,0.51,744.14,188.94,33.75,228.03,1129.58,351.09,161.07
12/6/2001,1943.83,795.92,-35.67,105.39,0.61,793.21,194.26,34.02,231.67,1132.76,354.79,#N/A
12/7/2001,1928.44,791.16,-34.90,105.78,0.79,814.60,192.67,#N/A,227.41,1120.18,350.23,157.65
12/10/2001,1896.28,792.31,-35.63,104.28,1.04,813.50,202.89,33.13,219.01,1108.64,342.22,154.04
12/11/2001,1890.73,794.67,-35.72,105.24,1.09,804.03,194.99,33.97,216.11,1107.22,342.63,#N/A
12/12/2001,1891.58,798.42,-35.48,103.85,1.10,849.88,200.94,33.97,225.25,1103.34,345.34,150.57
12/13/2001,1860.67,794.45,-35.60,102.16,1.08,826.98,191.43,33.98,214.34,1093.21,339.62,#N/A
12/14/2001,1867.18,791.37,-33.59,103.41,1.03,839.50,186.70,#N/A,214.36,1089.33,340.30,146.12
12/17/2001,1886.97,788.62,-33.85,104.46,-1.87,833.53,188.38,#N/A,208.36,1076.62,347.91,142.41
12/18/2001,1902.00,792.82,-33.76,104.96,-1.75,809.02,203.02,#N/A,210.57,1104.36,345.00,#N/A
12/19/2001,1913.73,796.13,-33.47,103.91,-1.75,790.01,204.06,34.88,211.46,1109.15,339.17,131.27
12/20/2001,1897.13,795.60,-34.30,102.95,-1.74,804.86,191.24,34.98,208.90,1117.12,346.50,#N/A
12/21/2001,1905.86,795.27,-33.36,104.23,-1.53,765.72,200.11,#N/A,204.29,1104.07,346.50,134.65
12/24/2001,1905.44,793.77,-33.26,104.97,-0.46,773.15,#N/A,37.17,#N/A,1091.03,#N/A,131.91
12/25/2001,#N/A,#N/A,#N/A,104.97,#N/A,806.25,#N/A,37.33,198.74,1095.61,#N/A,#N/A
12/26/2001,1913.72,792.22,-31.25,105.84,#N/A,813.71,201.75,38.49,197.11,1093.61,#N/A,126.94
12/27/2001,1927.93,795.27,-31.82,106.12,0.14,798.33,210.42,39.11,202.80,1128.62,343.33,#N/A
12/28/2001,1934.80,794.76,-32.16,106.95,0.09,808.99,208.42,#N/A,206.09,1140.00,344.57,123.58
12/31/2001,1912.13,798.81,-33.45,106.47,-0.44,841.88,#N/A,38.79,#N/A,1150.25,#N/A,119.93
1/1/2002,#N/A,#N/A,#N/A,106.47,#N/A,#N/A,#N/A,39.33,#N/A,1147.65,#N/A,#N/A
1/2/2002,1923.97,794.82,-31.86,106.62,-1.00,849.56,216.76,39.46,#N/A,1165.54,350.56,116.46
1/3/2002,1942.58,796.90,-32.99,108.25,-0.93,837.21,226.94,39.87,#N/A,1169.94,348.41,#N/A
1/4/2002,1955.27,796.62,-30.95,107.69,-0.51,856.71,223.19,#N/A,216.44,1156.70,349.30,112.75
1/7/2002,1941.92,801.34,-30.98,107.01,1.27,892.21,224.86,40.63,217.97,1152.00,349.17,111.03
1/8/2002,1935.12,801.36,-31.19,107.15,2.79,885.03,213.76,40.77,207.33,1131.99,342.55,#N/A
1/9/2002,1925.45,802.18,-32.66,106.58,3.19,893.72,210.51,40.64,206.63,1131.39,344.70,108.43
1/10/2002,1927.96,806.49,-32.24,106.29,3.23,895.40,194.51,40.99,202.38,1135.12,344.29,#N/A
1/11/2002,1908.85,810.19,-32.75,106.06,3.23,864.26,197.53,#N/A,200.87,1126.17,348.92,104.61
1/14/2002,1896.25,810.31,-34.01,108.22,3.59,851.42,188.05,40.48,#N/A,1119.74,341.54,99.85
1/15/2002,1909.89,811.30,-33.82,107.27,3.14,846.91,188.20,40.30,196.45,1107.68,339.15,#N/A
1/16/2002,1877.40,810.61,-33.35,106.36,3.33,831.06,190.98,39.61,193.64,1099.84,335.53,96.56
1/17/2002,1897.26,806.85,-35.05,107.22,3.43,831.40,194.12,39.94,191.82,1114.35,339.81,#N/A
1/18/2002,1877.45,808.70,-35.27,105.77,3.32,836.62,197.16,#N/A,195.75,1112.00,340.05,92.78
1/21/2002,#N/A,#N/A,#N/A,105.77,3.45,883.77,191.45,39.76,195.44,1106.98,335.11,89.50
1/22/2002,1862.95,808.73,-35.32,105.96,3.29,883.25,187.14,39.85,185.94,1110.21,336.76,#N/A
1/23/2002,1878.54,805.38,-34.51,105.95,3.20,877.44,191.81,39.89,184.69,1098.65,338.83,92.16
1/24/2002,1885.51,804.45,-34.15,105.50,3.38,881.76,188.94,40.61,185.04,1101.55,342.41,#N/A
1/25/2002,1887.48,803.90,-33.75,105.23,0.98,908.86,#N/A,#N/A,187.88,1069.75,333.33,94.83
1/28/2002,1887.12,804.52,-34.10,105.31,1.16,918.96,182.12,40.62,191.81,1062.75,335.99,96.46
1/29/2002,1830.42,808.08,-34.75,104.78,1.23,891.94,169.70,40.62,185.86,1057.14,331.18,#N/A
1/30/2002,1853.36,808.18,-35.63,106.06,-0.42,886.25,170.93,40.37,184.74,1057.79,323.02,93.44
1/31/2002,1882.78,806.08,-34.68,106.00,-0.28,898.09,177.18,40.29,183.70,1081.20,321.64,#N/A
2/1/2002,1868.73,807.86,-33.03,106.23,-0.24,895.67,176.27,#N/A,179.66,1096.62,321.46,90.53
2/4/2002,1820.05,810.77,-33.63,106.68,-0.30,892.56,171.39,40.31,177.53,1102.87,323.70,89.80
2/5/2002,1812.35,809.76,-33.75,106.35,-0.49,891.61,176.83,39.79,169.04,1086.24,319.59,#N/A
2/6/2002,1801.13,808.87,-34.30,105.55,-0.57,905.18,175.09,39.59,168.43,1076.15,318.22,91.36
2/7/2002,1795.65,808.25,-34.20,105.00,-0.61,#N/A,170.80,39.21,173.40,1078.72,326.15,#N/A
2/8/2002,1823.83,810.88,-32.79,105.59,-1.08,#N/A,169.30,#N/A,173.92,1092.15,329.20,91.19
2/11/2002,1851.51,810.60,-30.71,107.25,-1.91,#N/A,#N/A,38.06,#N/A,1101.61,332.90,#N/A
2/12/2002,1843.73,808.73,-31.24,106.59,-1.62,#N/A,#N/A,38.25,183.72,1093.73,330.40,#N/A
2/13/2002,1863.72,808.18,-30.48,107.57,-1.42,#N/A,182.68,38.19,185.14,1099.22,333.15,#N/A
2/14/2002,1860.31,809.64,-30.78,107.68,-1.94,#N/A,186.45,38.42,190.30,1116.81,339.06,#N/A
2/15/2002,1838.79,812.93,-30.72,108.83,-2.50,#N/A,186.71,#N/A,188.68,1118.58,338.00,#N/A
2/18/2002,#N/A,#N/A,#N/A,108.83,-2.37,911.12,184.13,38.09,189.87,1098.03,335.55,89.03
2/19/2002,1802.23,812.53,-31.45,108.05,-2.46,891.16,181.90,38.60,181.32,1103.33,329.58,#N/A
2/20/2002,1828.07,812.57,-32.46,109.89,-2.37,862.64,187.82,#N/A,180.13,1093.78,323.62,85.83
2/21/2002,1798.21,813.22,-31.55,107.65,-2.37,856.54,193.52,#N/A,192.31,1075.51,325.07,#N/A
2/22/2002,1813.83,814.69,-31.50,110.36,-6.11,847.72,193.91,#N/A,194.99,1082.40,325.55,83.07
2/25/2002,1848.25,814.26,-32.91,110.57,-5.86,831.42,207.12,38.78,193.35,1096.30,326.32,80.47
2/26/2002,1848.31,812.30,-31.48,110.75,-5.77,829.58,206.47,38.59,188.89,1093.81,321.04,#N/A
2/27/2002,1849.99,816.03,-31.17,110.61,-5.81,862.90,215.54,39.05,199.73,1119.54,329.13,77.93
2/28/2002,1844.50,814.86,-30.55,110.08,-7.28,#N/A,212.83,39.74,201.45,1114.54,333.41,#N/A
3/1/2002,1888.54,811.02,-29.07,112.33,-7.19,860.71,222.61,#N/A,209.29,1110.58,332.06,80.21
3/4/2002,1927.35,810.54,-28.77,114.89,-7.14,893.47,226.96,39.32,230.55,1132.00,340.21,77.76
3/5/2002,1913.82,810.91,-27.50,118.34,-7.13,910.06,215.01,40.21,226.91,1136.38,338.42,75.16
3/6/2002,1943.44,810.09,-27.23,119.55,-7.26,934.09,209.02,41.18,230.70,1126.63,342.22,72.83
3/7/2002,1934.33,804.28,-25.46,119.30,-7.35,928.03,205.46,42.13,249.14,1126.71,347.21,70.46
3/8/2002,1946.23,800.76,-25.13,119.35,-6.99,919.90,213.16,#N/A,252.93,1146.53,350.89,68.60
3/11/2002,1953.19,800.81,-23.57,117.85,-6.68,953.66,205.63,44.52,254.25,1136.76,349.11,68.16
3/12/2002,1948.52,801.43,-23.75,117.56,-6.68,941.12,218.49,45.02,243.59,1127.30,346.12,70.15
3/13/2002,1928.85,803.01,-23.88,117.52,-6.68,934.72,219.15,44.40,236.16,1128.21,349.50,72.67
3/14/2002,1927.04,797.76,-23.23,119.97,-6.69,929.26,215.50,44.76,242.26,1142.72,358.28,75.72
3/15/2002,1950.11,798.93,-23.02,120.62,-5.39,909.80,222.15,#N/A,243.75,1144.74,360.09,78.90
3/18/2002,1949.07,800.81,-21.69,121.26,-5.20,912.81,219.23,46.49,233.60,1164.27,363.18,76.93
3/19/2002,1957.42,800.48,-21.95,121.68,-5.23,901.41,216.73,47.19,239.79,1166.01,363.19,73.87
3/20/2002,1925.09,798.05,-22.66,121.09,-5.21,927.24,216.84,46.27,233.82,1164.22,363.64,75.69
3/21/2002,1928.20,798.61,-21.27,122.96,-5.08,923.44,207.09,46.06,#N/A,1165.51,362.93,75.81
3/22/2002,1919.61,798.09,-22.08,122.79,-5.52,940.76,195.69,#N/A,225.64,1162.78,360.01,74.33
3/25/2002,1890.02,798.06,-22.55,121.84,-5.05,953.72,195.04,47.15,221.77,1172.92,360.72,75.24
3/26/2002,1901.95,801.00,-21.98,123.28,-4.99,958.00,203.66,47.55,223.03,1168.84,361.89,78.21
3/27/2002,1912.69,801.68,-21.21,124.28,-4.92,942.63,202.92,48.13,226.91,1159.85,360.00,81.13
3/28/2002,1917.63,799.64,-20.84,123.61,-4.78,953.66,199.79,48.16,226.89,1157.74,360.09,83.63
3/29/2002,#N/A,799.64,#N/A,123.61,-4.78,946.45,#N/A,#N/A,217.95,1157.62,#N/A,85.73
4/1/2002,1916.15,799.15,-19.51,124.14,#N/A,951.51,204.47,45.45,216.60,1171.86,#N/A,88.46
4/2/2002,1898.96,802.68,-17.35,124.48,-4.38,959.20,203.03,44.81,221.36,1164.21,366.48,88.46
4/3/2002,1879.31,805.85,-18.40,123.99,-4.48,968.04,197.87,46.13,228.86,1165.27,369.44,87.45
4/4/2002,1881.01,805.94,-20.26,125.02,-4.48,953.18,204.81,47.09,229.14,1161.27,366.34,86.70
4/5/2002,1874.69,808.59,-21.45,126.71,-4.67,#N/A,204.01,#N/A,229.22,1170.95,366.41,84.26
4/8/2002,1879.67,807.75,-20.68,128.84,-4.48,952.25,202.19,52.24,231.03,1156.94,357.66,83.95
4/9/2002,1866.59,808.87,-21.93,130.76,-4.51,930.48,203.34,50.63,224.62,1167.97,363.57,85.77
4/10/2002,1888.94,808.78,-21.81,133.49,-4.49,928.67,210.07,51.14,228.54,1108.14,366.53,86.09
4/11/2002,1841.93,809.29,-23.97,132.25,-4.56,930.85,210.28,51.93,224.09,1088.90,363.36,85.63
4/12/2002,1854.82,810.91,-26.60,135.65,-3.72,948.72,215.08,#N/A,217.55,1095.02,360.57,84.98
4/15/2002,1839.94,813.06,-24.12,133.17,-2.99,951.30,205.10,51.44,223.09,1091.88,362.14,85.58
4/16/2002,1885.37,812.16,-23.68,130.79,-3.01,963.63,209.51,50.81,230.85,1094.78,367.31,83.77
4/17/2002,1881.45,811.39,-21.67,127.61,-3.22,986.57,211.60,50.65,237.85,1115.30,372.50,82.55
4/18/2002,1878.66,812.33,-21.43,128.13,-3.19,986.70,205.94,50.91,240.51,1101.96,373.20,84.57
4/19/2002,1879.90,813.03,-21.24,126.35,-3.11,997.80,204.66,#N/A,237.78,1113.31,373.57,86.54
4/22/2002,1849.39,813.84,-21.20,123.99,-2.95,1002.65,197.19,52.65,245.23,1106.37,372.89,86.27
4/23/2002,1837.30,813.64,-20.93,120.84,-2.96,991.29,195.17,53.91,245.12,1087.18,373.02,87.82
4/24/2002,1823.56,816.75,-21.84,122.02,-3.00,1002.36,198.80,54.85,244.29,1080.25,375.58,90.42
4/25/2002,1820.65,816.99,-21.62,122.98,-3.06,985.63,194.44,56.37,247.11,1082.99,373.12,91.70
4/26/2002,1794.12,818.02,-20.91,122.06,-3.04,977.62,191.17,#N/A,244.80,#N/A,369.29,93.00
4/29/2002,1775.10,816.75,-19.90,122.10,-2.97,962.24,190.64,58.59,#N/A,1085.58,373.09,#N/A
4/30/2002,1795.28,817.09,-19.65,125.04,-3.23,938.63,191.57,65.62,242.03,1115.64,373.66,#N/A
5/1/2002,1812.23,817.68,-20.77,126.89,-3.61,#N/A,#N/A,66.54,247.01,1125.93,#N/A,#N/A
5/2/2002,1809.14,816.40,-21.92,129.14,-3.45,907.32,176.36,66.72,245.25,1149.65,375.24,94.06
5/3/2002,1789.60,818.53,-21.29,128.93,-3.64,915.15,174.58,#N/A,#N/A,1161.30,386.08,97.17
5/6/2002,1753.08,818.55,-22.07,126.92,#N/A,869.70,168.55,63.49,#N/A,1158.87,383.55,98.29
5/7/2002,1747.51,818.92,-21.40,125.91,-3.58,873.12,169.26,64.71,238.23,1160.58,376.04,94.71
5/8/2002,1817.06,814.00,-19.92,125.11,-3.53,881.00,173.26,64.91,242.58,1166.66,379.58,91.58
5/9/2002,1789.54,815.63,-20.25,122.52,-3.52,886.05,158.75,65.16,247.14,1171.66,382.49,93.18
5/10/2002,1757.83,818.19,-19.45,120.75,-3.56,898.03,157.42,#N/A,245.14,1163.43,380.33,95.95
5/13/2002,1792.54,815.16,-18.69,121.63,-3.43,888.84,152.97,64.92,239.97,1159.86,382.32,93.86
5/14/2002,1832.60,812.27,-17.24,122.51,-3.21,889.23,155.53,64.93,237.84,1147.83,380.15,94.10
